Underlying,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
41,0.4891608543255184,0.5474043307319286,0.607773214772212,0.6701029952777917,0.7342425670483628,0.8000534052493095,0.8674086740400573,0.9361923004891447,1.0062980679990754,1.0776287678057235,1.150095388218991,1.2236163781793348,1.2981169423653611,1.373528417109546,1.4497877137522401,1.5268367988302356,1.6046222142828404,1.6830946641813256,1.7622086457797446,1.8419220783766734,1.9221960278333994,2.0029943975803226,2.084283714918872,2.1660328436846545,2.2482128600297195,2.3307968027528028,2.4137595204445197,2.4970775615653076,2.580728976130093,2.6646932310272056,2.7489510902912166,2.833484515159527,2.9182765645434263,3.003311294567636,3.088573725188305,3.1740497328196526,3.2597259867493045,3.3455899294063207,3.4316296633917087,3.5178339485121075
42,0.36641605842523867,0.4166759562061304,0.46938864427574545,0.524390387558106,0.5815267315164732,0.6406528170922257,0.7016333397154221,0.7643423214426566,0.8286627121564033,0.8944859331353707,0.9617113437226079,1.0302457368855047,1.1000028108639677,1.1709026228512724,1.2428711551872493,1.3158398125824136,1.389745007014535,1.4645277470339289,1.540133268116401,1.616510708261473,1.6936127490540958,1.7713953779289597,1.8498175857284487,1.9288411448584908,2.0084303663589145,2.0885519367678302,2.169174677497129,2.2502694321738144,2.331808873024278,2.4137673806347704,2.4961208947790245,2.578846812696198,2.661923902271961,2.745332129147866,2.8290526626883263,2.9130677213878657,2.9973605116483886,3.081915180158232,3.166716738310653,3.251750989833211
43,0.2717546194497449,0.3143405099957848,0.35959525880321047,0.4073723537587928,0.4575284344044559,0.5099248788854178,0.5644287988502981,0.6209137036339923,0.6792597620429447,0.7393539189058306,0.8010898306296165,0.8643676839200068,0.9290939520064637,0.9951811017588392,1.0625472807559837,1.1311159877462562,1.2008157382555324,1.2715797501078423,1.3433456201780132,1.4160550140103256,1.489653409039782,1.564089811889545,1.6393164716063973,1.7152887287523653,1.7919646956321487,1.869305122348651,1.9472731876522111,2.025834317603285,2.1049560290405998,2.1846077832147204,2.2647608481327732,2.34538816087134,2.426464211748028,2.5079649680517178,2.589867717822739,2.672151009491362,2.7547945924964683,2.8377792801438178,2.921086905466192,3.0047002763102304
44,0.19964893733043698,0.23512713256163542,0.2733742658564625,0.3142745209970904,0.3577081209073481,0.40355406937356175,0.4516921830439331,0.5020046240675786,0.5543769354335583,0.6086987944263299,0.66486445751487,0.722773042350896,0.7823286509955801,0.8434403718849677,0.9060222099514574,0.9699929490838841,1.0352759956166229,1.1017991745998428,1.169494526220045,1.2382980851207834,1.3081496754595794,1.3789926611367962,1.450773754483488,1.5234428316782742,1.5969526829338299,1.6712588786543645,1.7463195828047582,1.8220953405098923,1.8985489984946964,1.9756454719616496,2.0533516930510176,2.1316363942667054,2.2104700941993003,2.289824858567499,2.369674305120429,2.449993463022107,2.530758643180163,2.611947456316627,2.693538621254585,2.775511957051239
45,0.14536222227989712,0.1744588071662383,0.20631641875459458,0.24085893304525058,0.2779993129071112,0.31764313827087276,0.35969145584285156,0.40404304317992573,0.4505961740392148,0.49924994352964003,0.5499052984205819,0.6024657529151818,0.6568379335730167,0.7129319102651717,0.7706614290299127,0.8299440122424444,0.8907010070183823,0.9528575558223648,1.0163425321995794,1.08108844366165,1.1470312914143919,1.2141104486506644,1.2822685189666627,1.351451178800595,1.4216070261526805,1.4926874014503684,1.5646463024421726,1.6374401671526255,1.7110277850925861,1.7853701458648967,1.8604302988079018,1.936173266797252,2.012565872990086,2.08957671607241,2.1671759605956065,2.245335356456361,2.324028055905506,2.4032285575385686,2.482912661896691,2.5630573302786144
46,0.10493837789506179,0.12845617166566659,0.15463559952758515,0.18344436044863846,0.2148333486514379,0.24874053865902632,0.28509428702325074,0.3238160806269263,0.3648228217754515,0.4080286919635713,0.45334662750024673,0.5006894681932124,0.5499709070784717,0.6011061540036332,0.6540124677168822,0.7086095380028608,0.7648197458341206,0.8225683336702302,0.8817835060640776,0.9423964637162168,1.0043414196631941,1.0675555450156131,1.131978923604317,1.1975544809516971,1.2642278600990635,1.3319473348687711,1.4006637355740967,1.4703302938049234,1.5409025491784738,1.6123382420112538,1.6845972247814833,1.757641281049312,1.8314341483769552,1.9059412819309425,1.9811298758984497,2.0569686741984725,2.1334279887210488,2.210479501483324,2.2880962942132523,2.366252691660674
47,0.07514750602551216,0.09390069022302104,0.11514567980247467,0.1388935557217784,0.16513448849395684,0.19384139718521923,0.22497331825058664,0.25847832928683245,0.2942961295548943,0.33236020852394293,0.37259967520435616,0.4149407784906872,0.45930815643221584,0.5056258149716768,0.5538179616596258,0.6038096239841843,0.6555271371279274,0.7088985248501131,0.7638537702147044,0.8203250220067309,0.8782467208735713,0.9375556884740346,0.9981911582386211,1.0600947867816188,1.123210656262822,1.1874851984111174,1.2528671633332098,1.31930757735448,1.386759632308211,1.4551786401631672,1.5245219180700293,1.5947487652131849,1.6658202978255436,1.7376994558895575,1.8103508431179436,1.8837407039628877,1.957836815142183,2.0326084196312793,2.1080261650477765,2.184062017446856
48,0.0534054729572295,0.0681724479862177,0.08521308305876378,0.10457779544100507,0.12629400707120117,0.15036917869171001,0.17679381456774487,0.2055442499952537,0.23658524843285603,0.2698722855984491,0.3053535613904252,0.3429717400100282,0.3826654385185017,0.4243704464511739,0.4680208009561368,0.5135496019730426,0.5608897600775461,0.6099745213654519,0.6607379301393072,0.7131151882900051,0.7670429202519283,0.8224593818087921,0.8793046092837392,0.9375205192548887,0.997050991128252,1.0578418674852659,1.1198410053685273,1.1829982416478586,1.2472653711128348,1.3125961272503828,1.378946142366277,1.4462728392098998,1.5145354468539194,1.583694927149394,1.6537138388457642,1.7245563916322046,1.796188274376179,1.8685766788898186,1.9416901641112103,2.015498656002638
49,0.03768209555168886,0.049174953613062775,0.06269573566230127,0.07832763866801125,0.09613082346828988,0.11614448132474751,0.13838914638430103,0.1628690918029391,0.18957464767284435,0.21848441258832796,0.24956727043305155,0.2827841981547386,0.31808987552220364,0.3554340910176879,0.39476291548775394,0.4360197950688983,0.4791463404765895,0.5240831333277192,0.5707702846161342,0.6191479409645261,0.6691566963506432,0.7207379209242056,0.773834008353086,0.8283885842136525,0.8843466583037921,0.9416547370866328,1.0002609010067822,1.060114863983509,1.1211679983980984,1.1833733498747097,1.2466856185457793,1.311061164507225,1.3764579967271569,1.4428356585618256,1.5101553052440047,1.5783795869854118,1.6474725960615182,1.7173998918107884,1.7881283552984308,1.8596262220741047
50,0.026408430549253212,0.03525626919406167,0.04587642919029966,0.058377020257489975,0.07284483297400701,0.08934626045127742,0.10792874268005545,0.12862250520304133,0.151442449283339,0.17639005514718617,0.20345524332411316,0.23261811888066244,0.2638505824709937,0.2971177820510683,0.3323794147897833,0.36959083846097424,0.4087041130228453,0.44966879611440896,0.49243273951997785,0.5369426549444946,0.5831446636992396,0.6309847296521847,0.6804090242663273,0.7313642106548278,0.7837976919374559,0.837657798010681,0.8928939411017122,0.9494567211780623,1.0072980255337598,1.0663710728494624,1.1266304946098271,1.1880323036188234,1.2505339390168548,1.3140942452436215,1.37867350571443,1.4442333499970454,1.5107368007567668,1.57814821000686,1.6464332030107747,1.7155587209819045
51,0.018389980342073165,0.025132856344614006,0.033396574925282,0.04330598173854797,0.05496765291656225,0.06846966617935954,0.08388208654159712,0.10125793069776065,0.12063445878518152,0.14203465874088597,0.1654687779804904,0.19093589283324292,0.21842539889056176,0.24791841944017526,0.2793891010940012,0.31280581095959115,0.34813216759649224,0.385327987822138,0.42435012264820127,0.465153157753133,0.5076900264077379,0.5519125574210881,0.597771917813363,0.6452189951281954,0.69420470442355,0.7446802717323705,0.7965974520503767,0.8499086875545002,0.9045672812318926,0.9605274905106943,1.0177446138632353,1.0761750560763699,1.1357763933384206,1.1965073979584577,1.2583280465165063,1.3211995201787448,1.3850842429451735,1.449945859513492,1.5157491644693875,1.5824601772118183
